0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.1677148072728345,0.09029824217680617,4.2978401656105545,-0.06043690039321214,0.7194698928630017,0.754792271852342,0.2124085250212165,0.4688348760604313,-0.28649901367122266,0.4808088716691093,0.029724280136401358,0.01812582946742242,0.03389455894494325,-0.13502173513237864,0.6483489775679457,-0.4656447486786597,1.0,0.0
-0.42935610663744,-0.2904869653643805,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.01938305678536912,0.06084176133207465,-0.28649901367122266,0.07255741085046813,0.9644934418659498,-0.052354692055729006,-0.17531830385577954,0.33737571343514033,-0.2410271272074408,2.1531013600460875,1.0,0.0
-0.3690892796974296,-0.2510953921704646,2.108459802737988,-0.06043690039321214,0.7194698928630017,-0.9539543936362148,-0.10853366517251743,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.2680250879165723,-0.2456571111767122,-0.1847477823500122,-0.2522850525843444,0.9021389995586154,1.0,0.0
0.02264509541263772,-0.1985732945785768,-0.08092056013457828,-0.06043690039321214,-0.19031889662419413,-0.033417470387832215,-0.055043300140228436,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.17499079950601246,-0.18794321799030592,-0.06540526902769163,-0.13970579881530815,0.8648872826188698,1.0,0.0
0.02264509541263772,0.05090666898289031,1.3786663484471329,-0.06043690039321214,1.4776272174356648,0.4843845494571852,-0.0728734218176581,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,0.08155829883825869,-0.08514034575201973,0.5163894834186212,-0.15096372419221174,1.7365774813996822,1.0,0.0
0.0527785088826429,-0.027876477404941414,-0.08092056013457828,-0.06043690039321214,0.07048722302880206,1.1172536857438544,-0.09070354349508776,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.1425697596053628,-0.15547915307295238,-0.05048745486240155,-0.1622216495691154,0.6441584349444676,1.0,0.0
-0.03762173152737264,-0.014745953006969462,0.6488728941562772,0.068514836058768,0.7194698928630017,1.1172536857438544,-0.09070354349508776,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,-0.9050448815931472,-0.18485807251925365,-0.14285423893842605,-0.22950122484588245,-0.18473750032292266,-0.7625657758760753,1.0,0.0
-0.12802197193738818,-0.1197901481907451,-0.08092056013457828,-0.06043690039321214,1.2259189856775408,1.6350557055888717,-0.01938305678536912,0.06084176133207465,-0.28649901367122266,0.07255741085046813,0.029724280136401358,-0.07631806937360047,-0.029230011727688625,-0.16982996818472215,-0.2072533510767299,-0.4899825377932019,1.0,0.0
-0.00748831805736746,-0.146051196986689,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.09070354349508776,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.18485807251925365,-0.13383644312805004,-0.2444190390111725,-0.18473750032292266,-0.9231951840320544,1.0,0.0
-0.3389558662274244,-0.3036174897623525,0.6488728941562772,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.09070354349508776,0.3328371711509791,-0.28649901367122266,0.3447250513962289,1.8992626035954985,-0.29339807566490683,-0.2564784661491634,-0.22950122484588245,-0.2522850525843444,0.119852919486169,1.0,0.0
