0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.3088224527574193,0.011515095788974446,-0.08092056013457828,-0.06043690039321214,-0.7968447562823248,1.1856035523633963,0.19457840334378684,0.3328371711509791,-0.28649901367122266,0.3447250513962289,0.9644934418659498,0.5819700016526338,0.6236584049435325,-0.06540526902769163,-0.1284478734384045,-0.6457443881262724,1.0,0.0
-0.4594895201074452,-0.2773564409664085,-0.08092056013457828,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.09070354349508776,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.300446127817222,-0.2564784661491634,-0.23944643428940915,-0.21851127645363352,-0.38289626568921603,1.0,0.0
-0.2184222123474037,-0.146051196986689,-0.8107140144254338,0.19746657251074812,2.235784542008328,0.3115537428650073,-0.0728734218176581,-0.07515594357737758,3.0065642107193518,-0.19961022969529266,0.029724280136401358,-0.19895417682388394,-0.20778236877313308,-0.07535047847121834,-0.2072533510767299,1.1211791015894956,1.0,0.0
-0.4594895201074452,-0.2904869653643805,-0.8107140144254338,-0.06043690039321214,0.7194698928630017,-0.9539543936362148,-0.10853366517251743,-0.07515594357737758,3.0065642107193518,-0.19961022969529266,0.029724280136401358,-0.3046749591086111,-0.2654962619595394,-0.2444190390111725,-0.2522850525843444,-0.9231951840320544,1.0,0.0
-0.3992226931674348,-0.2773564409664085,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.10853366517251743,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.29339807566490683,-0.2564784661491634,-0.2444190390111725,-0.2522850525843444,-0.9231951840320544,1.0,0.0
-0.42935610663744,-0.2642259165684366,-0.08092056013457828,-0.06043690039321214,-0.7968447562823248,-0.9539543936362148,-0.09070354349508776,0.06084176133207465,-0.28649901367122266,0.07255741085046813,0.9644934418659498,-0.2708443087774984,-0.24204999285256185,-0.19469299179353894,-0.2522850525843444,0.6977015709964602,1.0,0.0
0.8663806725727827,-0.15918172138466094,-0.08092056013457828,-0.06043690039321214,0.4162069630339365,0.6201637466926376,-0.01938305678536912,0.3328371711509791,-0.28649901367122266,0.3447250513962289,0.029724280136401358,-0.1425697596053628,-0.10137237821069647,-0.1748025729064855,0.1642581863610898,-0.35855847657467377,1.0,0.0
-0.3389558662274244,-0.08039857499682923,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,0.6719439486771395,-0.01938305678536912,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.1270640448702695,-0.0959617007244709,-0.1996655965153023,-0.13970579881530815,-0.5922012520742794,1.0,0.0
0.4445128839927102,-0.2773564409664085,1.3786663484471329,-0.06043690039321214,1.2259189856775408,0.4268509933075672,-0.055043300140228436,0.06084176133207465,-0.28649901367122266,0.07255741085046813,0.029724280136401358,-0.18908690381064275,-0.13203288396597485,-0.22950122484588245,-0.015868619669368242,-0.7572557132390441,1.0,0.0
-0.4896229335774503,-0.2773564409664085,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,1.1172536857438544,-0.09070354349508776,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,0.029724280136401358,-0.20177339768481,-0.18794321799030592,-0.13004913041061528,-0.2410271272074408,0.4932641424343056,1.0,0.0
-0.42935610663744,-0.3036174897623525,-0.8107140144254338,-0.06043690039321214,2.235784542008328,-0.9539543936362148,-0.10853366517251743,-0.07515594357737758,-0.28649901367122266,-0.06352640942241226,-0.9050448815931472,-0.3046749591086111,-0.2636927027974642,-0.2444190390111725,-0.2522850525843444,-0.9231951840320544,1.0,0.0
0.4746462974627154,0.1690813885646379,-0.8107140144254338,-0.06043690039321214,-0.7968447562823248,1.1421081826964152,-0.0015529351079394556,0.19683946624152687,-0.28649901367122266,0.2086412311233485,0.9644934418659498,-0.014295210433227231,0.0663586238622968,-0.2145834106805924,-0.04964239580007912,-0.7869035649906175,1.0,0.0
