0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.4173183424495514,-0.1623810796326278,-0.17141929845677406,-0.05615995020787829,0.8184438357441954,0.8839259616132862,0.05756233457137026,0.11427753244200453,-0.29618912246803464,0.12189925979553386,0.027506381600933168,-0.06889201641728385,0.06375467697311546,-0.23031477043108023,0.14200511998756052,-0.9518030151258889,1.0,0.0
-0.3213496071413034,-0.22995106324622472,-0.17141929845677406,0.030140293140499683,1.198557395848603,-0.9829305126549104,-0.27377363830044416,-0.061502902709836,2.9428486572931747,-0.1417793762323721,-0.7029215196879828,-0.22666806155027064,-0.3319536252599897,-0.042430585390925035,-0.3196154090188,1.4435116201892169,1.0,0.0
0.2695847525313804,0.07411386301496137,1.1291561745241867,-0.05615995020787829,0.32277575336804815,0.46979496731357884,-0.13177250706966656,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.15333553353071339,-0.07086773512680693,-0.23031477043108023,-0.12177803944464548,-0.9408171601999471,1.0,0.0
-0.49862991504310855,-0.2975210468598216,-0.17141929845677406,-0.05615995020787829,-0.06950144065970061,-0.9829305126549104,-0.22643992789018497,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.37111091977061067,-0.4013045648266164,-0.2348973115296206,-0.3031289615542871,-0.9824042900904558,1.0,0.0
-0.3213496071413034,-0.1623810796326278,-0.17141929845677406,-0.05615995020787829,-1.0821239647778422,-0.9829305126549104,-0.27377363830044416,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.23777905064414295,-0.22180801536005323,-0.18907190054421688,-0.1052915919801326,-0.3678389261529387,1.0,0.0
-0.5281766330267428,-0.31441354276322087,-0.8217070349472544,-0.05615995020787829,1.958784516057418,-0.9829305126549104,-0.22643992789018497,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.36444432631428725,-0.40538403185994737,-0.22573222933253986,-0.3031289615542871,-0.46949635477418217,1.0,0.0
-0.49862991504310855,-0.26373605505302317,0.47886843803370627,-0.05615995020787829,0.43833027563978794,0.6505689026020114,-0.17910621747992575,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.3444445459453171,-0.3605098944933066,-0.23031477043108023,-0.33610185648331287,-0.8114349783183646,1.0,0.0
-0.35089632512493757,-0.24684355914962394,-0.17141929845677406,-0.05615995020787829,0.7424211237233139,1.195068707687652,-0.22643992789018497,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,-0.7029215196879828,-0.2888896004759556,-0.31971522415999676,-0.17990681834713615,-0.3196154090188,0.08499871043260018,1.0,0.0
-0.23270945319040082,-0.2806285509564224,1.1291561745241867,-0.05615995020787829,0.18593487173046147,-0.9829305126549104,-0.27377363830044416,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,0.027506381600933168,-0.29333399611350447,-0.30339735602667284,-0.21198460603691874,-0.27015606662526137,-0.5203250690848039,1.0,0.0
-0.557723351010377,-0.19616607143942627,0.47886843803370627,-0.05615995020787829,-0.06950144065970061,-0.11173082451788535,-0.22643992789018497,-0.061502902709836,-0.29618912246803464,-0.05388649755640345,-0.7029215196879828,-0.31777817212002357,-0.3156357571266658,-0.23031477043108023,-0.3031289615542871,-0.8622636926289864,1.0,0.0
